,0,1,2,3,4,5,6,7,8,9,Date
2751,72.6342621734,70.9473018427,75.177594875,65.4379809818,60.749343337,68.8780919878,67.3433669307,61.3958098133,79.7926931576,75.5255807969,2014-09-08
2752,70.4125979077,69.3231436182,74.182562826,65.5599408987,59.230715952,66.9899774136,66.4236854825,59.7742860915,77.9898748652,74.8389701023,2014-09-08
2753,69.377765838,66.7764495506,71.3565514095,62.924145675,57.7579448491,65.819464256,65.605333825,59.3193268359,77.0299387181,74.7141454449,2014-09-08
2754,67.0697671466,64.5927848194,70.6711926767,61.7361869544,55.1856410241,63.592858291,64.1815758502,57.3942502675,74.6176387853,73.7129775664,2014-09-08
2755,66.0322393481,61.2801209872,67.4540872837,59.9047209618,54.0861492194,61.7336414326,63.1832868017,56.6652458456,73.586696043,73.2962323964,2014-09-08
2756,64.134265774,59.5459992137,66.7034951077,59.4174641059,52.3801458854,60.7204341148,62.0657540003,54.9662317392,71.2436875943,72.4611196386,2014-09-08
2757,63.7406046635,57.765718252,64.9667132087,57.9226448001,51.2240068506,59.0293556631,61.3371185454,54.7561986541,71.1258063022,72.6472234243,2014-09-08
2758,62.1078955182,56.5184758694,63.7674775727,56.6744194702,49.8331199409,57.5383649183,60.6244409092,54.0466501532,70.1471598098,71.7844473041,2014-09-08
2759,61.2524732015,53.9758706305,62.9521561103,56.8370710281,49.2106096641,57.5353189532,60.3000496843,53.3792302039,69.3242591529,71.9106166309,2014-09-08
2760,69.2055708448,51.6996758121,62.3331234786,53.8087724447,62.3391415658,65.9287817713,68.3756972661,64.0342071346,62.3724149017,52.1709853746,2014-09-07
2761,68.7521898551,50.9621932611,61.2821319865,54.4930594977,61.9928233449,64.7242103354,68.0275385728,62.9771153831,60.6161766933,52.917709623,2014-09-07
2762,67.4932755621,50.2126007876,61.093264603,52.1676190758,60.6507493201,64.6880699412,67.8992430838,62.5708409667,59.1831769348,50.4818537953,2014-09-07
2763,67.2627362432,50.3663263522,60.4536914111,52.8625657957,60.9666055707,64.1168417091,66.6402473406,61.1490266198,58.9841829406,50.8556703009,2014-09-07
2764,66.8941734682,49.2758966842,60.25934413,51.8849333689,59.9075199923,63.5185873582,66.7139233105,61.7008019351,58.1305595406,49.6572040722,2014-09-07
2765,67.5168053728,50.5727451726,60.3111098137,52.5941865573,60.9753027427,64.1008371912,66.7005199587,61.6202997019,59.0960860429,50.2492735661,2014-09-07
2766,67.6483731552,49.6384510652,61.4222446168,52.4041410453,60.824106668,64.3027726964,67.7217923117,62.4469194839,59.3176031509,51.4278159129,2014-09-07
2767,69.5299428922,52.5189759119,61.7936724775,55.0451476238,63.0093974095,66.0213334704,68.9616052644,64.3457846855,62.5070338531,53.184472344,2014-09-07
2768,71.4499727489,52.7220697496,64.3641252672,56.1095847192,63.7780573215,67.0396602767,70.2694267638,66.0221666735,63.8513128492,55.1705568659,2014-09-07
2769,72.8681770428,55.1881724766,65.2269500198,59.6368673625,66.56203393,69.5410813922,72.6213678082,68.7960407093,68.2994711748,58.4318912329,2014-09-07
2770,75.4166383999,56.4442894923,68.1553220596,60.5576968562,68.3654890894,71.321382795,74.2141894116,71.4739628001,71.1732548218,61.1350787292,2014-09-07
2771,77.052425595,58.5084457618,69.2928271909,64.0840108095,70.2024249726,72.7327237825,76.3321436028,73.8953660901,74.5064275743,63.6960299727,2014-09-07
2772,79.0057357454,59.3299293318,70.8647102017,65.0626529188,71.7212212779,74.7261518007,77.648012148,74.6977496144,76.443280676,65.9289590404,2014-09-07
2773,79.3757159629,60.130310259,71.3458829716,66.4874082567,72.5003612001,74.8780234758,78.5123457089,76.283007471,77.8857180177,67.0621380686,2014-09-07
2774,79.6876082111,60.4596182207,71.2877663328,65.9059283916,72.3164803999,74.9606801878,78.6591941803,75.830324393,77.7777851215,66.8331079357,2014-09-07
2775,79.3552196062,59.4729336105,71.4163317509,65.6990979846,72.1287050834,74.8170738407,78.0307429564,76.2228890677,76.8268311461,66.2004851758,2014-09-07
2776,77.7313048728,59.2990519251,69.6188758847,63.9565027202,70.8581646093,72.9380839258,76.6808321189,73.2123178738,74.7150690173,64.5860063845,2014-09-07
2777,76.6184497725,57.1022614166,69.2748416962,62.2594775757,69.5628296443,72.5006081557,75.5710364307,73.2414748519,73.7900993485,62.9968716646,2014-09-07
2778,74.994282492,56.5268073152,66.9656791438,61.256250874,68.2110346191,70.8650953107,73.6839527022,69.8152375934,69.8263776009,60.3702317382,2014-09-07
2779,73.6557484451,54.9586500148,66.4315889005,58.5404007472,66.5606543335,69.2684668706,72.7356422122,69.6438647532,68.6933682186,58.6633814831,2014-09-07
2780,72.0328388372,53.9490654095,64.0500908888,58.4303395868,65.4509998592,68.7693333388,71.4348607662,66.8236802146,66.2962502431,56.7789802519,2014-09-07
2781,71.876713888,53.6282904936,64.9794961674,56.3823624624,64.5709344485,66.9319391161,70.7306275108,67.2891744075,65.0545641924,56.4925197976,2014-09-07
2782,70.0308357856,52.7010528848,62.4371443434,56.0367860249,63.6987068645,67.3696946345,70.0658977645,64.8613714282,64.2757561866,54.3268686526,2014-09-07
2783,70.4908663752,51.9389465154,63.3893295753,54.7714019289,62.9521174465,65.857480425,69.1103770602,64.96162817,62.2920049532,54.2472763023,2014-09-07
2784,55.3887373475,63.9796011699,58.4127990211,66.1646411297,54.3946867451,66.5330108602,56.9899876042,60.3521705787,54.9292318539,61.4426959225,2014-09-06
2785,55.860077408,62.1821646423,58.8939858793,64.6605576016,54.0412698065,65.328394191,56.4641337095,60.2955258354,54.6714663068,62.3104516907,2014-09-06
2786,54.7816010574,61.9418279272,57.1869361863,64.6367736454,52.9153988989,65.2375302486,55.7765516403,58.6819035613,53.5387542477,59.1067177298,2014-09-06
2787,54.9250625709,61.8767317266,57.62352306,64.0310593874,52.5264575699,64.5069290827,54.5880075631,58.4626154865,52.1064918372,60.4756549597,2014-09-06
2788,54.130401595,60.8776207155,56.0126469024,64.1232917131,52.3102677418,65.0525820935,54.776799731,58.4934647105,52.4281265048,58.7224079581,2014-09-06
2789,54.654447255,62.0391630421,57.6054567279,63.6899597814,52.2765241427,64.3874580351,54.4964931003,58.308599286,52.5411779158,60.3452938101,2014-09-06
2790,55.0742446205,61.8386368746,57.343906053,65.4689979684,53.5093928774,65.4145612067,56.2085671116,59.3364356468,52.9209400852,59.9040995306,2014-09-06
2791,56.0292955205,63.7782967976,60.1567857384,65.6134952408,54.1452708106,66.1419712057,56.7144453376,61.089950247,55.5179270029,62.4725746299,2014-09-06
2792,57.310099015,64.4891731734,60.1943685359,68.0971096818,56.6219038336,67.800753709,60.1653686455,61.8772182309,57.1355137013,65.4104733326,2014-09-06
2793,58.7424399221,67.2297655326,64.2705882798,69.5121655237,58.7500643866,69.1502981915,60.6774767051,65.6493202171,60.9177834215,66.7805523061,2014-09-06
2794,60.3079008047,68.230643478,65.4364071277,71.5887971695,60.6432028556,70.598014847,65.0856682563,66.8874753304,63.1649916047,70.543471317,2014-09-06
2795,61.6316835377,70.709871337,68.0394235842,73.5547493856,62.8497988332,72.1982206723,65.3898123126,68.9172167748,65.645116476,73.1010149383,2014-09-06
2796,63.0233137635,71.39318221,69.5080608925,74.8303103585,64.3886676436,73.2791556526,68.1796803208,71.3027018685,67.7657412593,74.4223983832,2014-09-06
2797,63.1623400984,72.263618063,70.0718225298,75.4897458874,65.2346360522,73.6751478515,68.4132633861,71.0295906406,68.9114206396,76.7320921407,2014-09-06
2798,63.5144887433,72.0870154258,70.5010519795,75.7675238079,64.993340821,73.8354812152,68.9834951085,71.9811741826,68.922186325,75.3462820503,2014-09-06
2799,62.9943825703,71.9012973318,69.073560708,74.9034631539,64.4042749667,73.4058709993,68.1073143972,70.6704053037,68.1486594663,75.3716901448,2014-09-06
2800,61.9674720772,70.5348058684,68.5611974641,73.8413407036,63.4263118293,72.5571909297,66.7352323181,70.465605753,66.8369147424,73.562656461,2014-09-06
2801,61.1955188258,69.4475730739,66.6842341057,72.662291881,61.7674741453,71.5296862991,65.0434261865,67.8216826045,64.1893577197,71.7556178085,2014-09-06
2802,60.1307109043,68.2055220198,65.4686688027,71.4156202549,60.5115941789,70.4585017694,63.3292521383,67.303618494,62.7471295766,69.8302780638,2014-09-06
2803,58.7189103735,67.3602199657,62.9549382756,69.6494636468,58.6847841247,69.2210513388,61.9693023724,64.733426012,60.7085736696,67.4640866802,2014-09-06
2804,58.4067712195,65.7195977709,63.0930479504,68.8817633378,57.8357959638,68.3361704323,60.0543211284,64.4388654518,58.9142202416,66.1204970738,2014-09-06
2805,57.408547006,64.9742057441,60.9445281723,67.6108100999,56.6013952151,67.9302334775,59.3849304078,62.6896738617,57.8143934773,65.3853167743,2014-09-06
2806,56.7734327046,65.1074177413,60.8731667408,67.0301529254,56.0513501817,67.2796384306,58.2807897992,62.3658371986,56.1029591576,63.5085299746,2014-09-06
2807,56.4857953763,63.1392021714,59.9496551765,66.6111815559,55.2373436512,66.5094498918,57.4205913521,61.2877219971,56.4987763539,63.299055734,2014-09-06
2808,60.6059462667,64.0304435527,58.9203064691,54.2177353923,65.5124969657,63.5648482846,57.2552155485,60.2954939091,63.1357382297,57.3460052408,2014-09-05
2809,58.821734638,62.2941903157,58.5606376153,54.1481106456,64.4877804407,62.8360880643,56.624476714,60.0153438373,63.0703669349,57.1021343314,2014-09-05
2810,58.5882746638,62.9619522469,57.3793221665,53.0253640663,64.4659010269,62.4582752087,56.2441503712,58.8531888562,63.074613246,56.2038086207,2014-09-05
2811,57.978451919,60.6236151454,57.2651010194,53.3077896202,63.6807789874,61.7177856107,55.2135341955,58.6479320017,63.028546532,55.8163828403,2014-09-05
2812,57.3774005564,62.3773448493,56.9604922586,52.7100132717,63.4425571407,61.3380480061,55.0012834865,58.5710941733,63.0145174054,55.317813716,2014-09-05
2813,57.9864861279,60.8543057435,57.2271389409,52.9662859551,63.6237975352,61.5741484107,55.1563554529,58.3472747324,63.0243736019,55.7549995113,2014-09-05
2814,58.8189240986,62.8942072462,57.8706691608,53.3406755819,64.7073009766,62.605224955,56.0361486917,59.6776564434,63.057437303,56.439411753,2014-09-05
2815,60.1029398495,62.9109474399,59.239325186,54.3835434974,65.3647997889,63.6781745553,57.6720621237,61.0282961727,63.1557579853,57.8850410749,2014-09-05
2816,64.2508268045,66.1629307397,60.3139762968,55.5557567794,68.0941802297,65.5986378296,59.7671093019,62.3071781687,63.2338376191,59.2272283836,2014-09-05
2817,66.0401354768,66.7284369985,62.242862747,57.4239359212,68.7233590818,66.5378568119,61.325507593,65.0754676041,63.3894428883,61.4763514431,2014-09-05
2818,69.729464754,70.9907791281,64.5666354862,58.5269073187,72.5732521094,69.4069558761,64.2528269154,67.9835161364,63.5214182622,63.2724561497,2014-09-05
2819,73.0013383097,71.4735550462,66.0748796292,60.8363209125,72.9982275746,70.5944538648,67.1393233837,69.6284599924,63.6284621713,65.1480994661,2014-09-05
2820,74.8493264362,73.1600116301,67.0126538101,61.2958018629,76.0320090518,71.8827825494,67.8365973193,71.7176714529,63.7425482107,66.418450578,2014-09-05
2821,76.4794018916,74.056649208,68.2176939523,62.1897485629,76.0435034231,73.1995865402,68.6280725884,72.624197406,63.759688008,67.0114506183,2014-09-05
2822,75.7544844831,74.0790820898,67.5785219245,62.0571745812,77.0218274501,72.349483292,69.2995553569,72.2521391432,63.7889104082,67.3445480687,2014-09-05
2823,75.4572211737,73.1531772731,68.0633023826,61.5553164887,75.9431258846,72.5485660364,68.3661527643,71.9237825225,63.7191050725,66.2919933734,2014-09-05
2824,73.717446981,72.9331083879,66.2782234773,61.0169749642,74.9986893233,71.4594866649,67.083639048,70.6102809762,63.6743192368,65.8884627523,2014-09-05
2825,71.5219974007,70.328254091,64.9915158252,59.4970636182,73.1428120617,69.9732973295,65.5043321848,68.9667846627,63.576337333,63.7242427397,2014-09-05
2826,69.4173707482,69.9172675676,64.0688289252,59.033705127,71.799009513,68.6156484772,63.7006287952,67.2655142881,63.4985976582,63.0111099566,2014-09-05
2827,66.4692146464,67.924247254,62.8178061056,57.0692833672,69.5868095008,67.5526227685,62.1258480216,65.9094180269,63.4018380622,61.0849094829,2014-09-05
2828,65.5833445888,66.6705009225,61.2795993636,56.9737185732,69.1809818958,66.0593641627,61.1201517737,63.8791519264,63.3496217099,61.1036378242,2014-09-05
2829,63.1848002834,65.446823937,61.1416288836,55.7049122919,67.2141816049,65.654620269,59.7257099688,63.6708684326,63.2619140111,59.2832813764,2014-09-05
2830,62.6678427065,64.7828276331,59.6365803853,55.2690109473,67.3814712348,64.4339476646,59.147412836,61.7231660205,63.2204159115,59.065727028,2014-09-05
2831,61.4966387023,64.4911342055,60.1245292463,54.7918799795,66.0485130904,63.9424020246,58.1469488131,61.5878729437,63.1394460461,58.2571583918,2014-09-05
2832,55.525974849,59.2151029014,58.7189451571,45.7281339621,55.7545267275,60.8676637085,64.0290649805,59.2661485491,58.2426923512,62.690104543,2014-09-04
2833,56.1429356507,59.3294545857,58.6117148924,45.8813363478,54.1697219179,60.3742845163,63.5793209769,57.9901318728,54.3119449098,61.9231862516,2014-09-04
2834,53.8002242948,58.0519779554,57.0241575785,44.2122094455,54.513137578,59.836617774,61.9088844611,56.5845037742,56.2557146448,61.3932958519,2014-09-04
2835,53.1563718798,57.7843473081,57.3923397032,44.8193345193,53.0127852774,59.3991991387,62.4786660141,56.4851205484,53.3625646682,60.8466019432,2014-09-04
2836,53.4155641303,57.4651250245,56.4839597272,43.7116486392,53.7288333827,58.1664066047,60.9625564043,55.6253420245,54.5844034615,60.3935225316,2014-09-04
2837,54.1504666015,57.682987637,57.8816381401,44.3258411186,52.9334769663,59.4410619646,61.6489675014,56.5034812318,52.4168278627,60.9823068592,2014-09-04
2838,54.0443063589,58.5755977691,57.0033697443,45.0491731218,54.2592439899,59.7549228715,62.2645815085,56.5312576301,56.310883602,61.6101545324,2014-09-04
2839,57.069743751,59.4626977536,59.8233555816,46.2976442309,55.3865121512,61.0204776191,64.9243669348,59.838155311,56.4354574028,62.2188611641,2014-09-04
2840,58.9386082475,61.1126722804,60.3405978232,48.6891797157,57.5662955779,63.8197525866,67.4331727196,62.560850656,60.8811248672,64.7879268766,2014-09-04
2841,63.3641391823,63.6213004272,63.6753545016,50.1837486383,59.1964817055,65.5098249572,70.2814663101,64.7062632073,63.178528662,66.2548548147,2014-09-04
2842,65.4710880466,65.2163123865,64.9967244816,53.2013467049,62.0847872396,68.0993326586,73.5790902371,70.0085329657,68.3419897954,68.6641622617,2014-09-04
2843,69.2097160457,67.5477689194,67.6296108321,54.467758001,63.881359535,70.3571795907,76.3162126537,71.4165709254,70.6247019648,70.2492573723,2014-09-04
2844,70.5535755274,68.4769026914,68.5874249364,57.3216859764,65.587775666,71.824436039,78.0213843122,75.1481642706,72.744362703,71.7704518174,2014-09-04
2845,72.5707314296,69.7018899917,69.8293951791,56.9845398713,66.3131634886,72.6004001681,79.9034803346,75.2593432941,75.4535361899,72.6563181044,2014-09-04
2846,71.7084069787,69.3663232906,69.7396045371,57.6801751539,66.6842938762,73.1832626826,79.0730309082,76.7096576424,74.1463066879,71.8567544786,2014-09-04
2847,71.7214242269,68.6032443995,69.7774213336,56.7277836842,65.6066546392,72.0721280071,79.0715813157,75.0320117369,75.47045348,72.3152459512,2014-09-04
2848,68.7647782311,68.1194991597,67.7119322226,55.3727813116,64.4008206421,71.2501042758,77.2490538595,72.7052862127,71.8325247415,70.4087778416,2014-09-04
2849,67.6609568943,65.7355605228,66.7749939305,54.2541662347,63.5086720213,68.9562308894,74.8775537594,71.0201291094,70.1192383581,69.4036037812,2014-09-04
2850,64.5613255793,65.5733416306,64.6992536574,52.1606684662,60.9343337612,67.4518547974,73.0871591252,68.3811614012,66.8824050493,68.0498310009,2014-09-04
2851,63.1289196398,63.2107412771,63.6404377916,51.2426074457,60.4980827658,66.4554355554,70.4076803764,65.9203758002,63.9265244063,66.3368626822,2014-09-04
2852,60.8906613585,62.858772438,61.8259487334,49.3300424286,57.8504217261,64.2067814437,69.2586443194,64.1283232264,63.1059312953,65.883178649,2014-09-04
2853,59.6897231027,61.0514718067,61.8684574607,48.7813948152,58.6652823029,63.9098714925,67.7627459208,62.8550304055,60.7738461847,64.2968101578,2014-09-04
2854,58.3415560795,61.1427307355,60.1136568027,47.4841758737,55.8294541283,62.2064030789,66.4866903593,60.8344092814,59.1740045564,64.333251802,2014-09-04
2855,57.7056920234,59.7931533858,60.0940873014,47.425809557,56.8198198003,62.187090753,65.5781659933,60.532806376,58.7216967972,62.7487755831,2014-09-04
2856,56.6377899862,60.3995379645,59.9669409742,58.4941721862,58.9442282731,70.23542267,51.5203606236,55.3718689292,52.4390458634,59.4400409006,2014-09-03
2857,56.7342831874,59.2687964918,59.8855647794,58.9379254546,59.3172410238,70.2708918845,52.1412005684,55.0633592436,53.1242289745,58.6341091845,2014-09-03
2858,55.8817339841,59.3018365214,58.4564233207,57.8427643255,57.7963686483,69.4597220886,49.4305137461,54.4670566775,51.104135659,58.3008013053,2014-09-03
2859,55.7623427332,58.6979084876,58.2384062668,57.4141193348,57.9102465355,69.0485998769,50.6605545765,53.7304545423,51.832625646,57.9924940681,2014-09-03
2860,55.533933589,58.5650359188,57.4367359966,57.56765469,57.003026764,69.0637078218,48.6580101614,53.7494418797,49.9364730115,57.8566812976,2014-09-03
2861,55.6843577116,58.438510052,58.5421431542,57.0749632564,57.5260849403,68.7880047133,50.5160524802,53.5517583702,51.8234997445,57.7876787751,2014-09-03
2862,56.2051689626,59.5259544938,59.0945070611,58.360792722,58.3584952843,69.7358004655,50.107520366,55.0648466004,51.041021076,58.4722230997,2014-09-03
2863,57.0689657982,60.0325597141,60.6651035679,58.6775593689,59.13783126,70.7436624007,52.4555319188,55.4554314233,54.0060991382,59.3907009623,2014-09-03
2864,57.8761414475,61.2891318112,63.9728516861,61.0275732288,61.5825443522,72.3667290987,54.6323422015,58.1724176122,54.2083723237,60.8450623913,2014-09-03
2865,59.4923562369,63.72514857,64.9442859216,62.4111118883,63.364892727,73.8696034339,57.6326666679,59.9863144317,58.1971122262,62.1349614793,2014-09-03
2866,60.7786742824,64.6106438049,69.6792401509,64.5608078555,66.7030826919,75.9692449235,60.353651199,62.2070116815,58.6916118593,63.7060105147,2014-09-03
2867,61.7725150154,67.0263957551,70.7055049562,66.2718849414,67.8964519985,77.4481208669,62.150832121,64.0712543852,62.7061193164,65.0694817033,2014-09-03
2868,63.0206255503,67.3837429535,74.0909830446,68.1979735258,70.2126405508,78.3828440172,65.6621023246,66.1461499705,62.6501442963,66.1701367149,2014-09-03
2869,63.2412619232,68.3400696108,73.2834593183,68.2140584072,70.0839868504,79.3548045632,64.9712630137,66.0613392436,64.4188862304,66.6655273512,2014-09-03
2870,63.3557431371,68.3696763993,75.4836443662,68.4777605955,71.1304289633,79.2302796988,66.4207890111,66.5706330591,63.2408283313,66.8306087517,2014-09-03
2871,62.9246496866,67.9975247795,72.498289077,68.0161033299,69.9280030413,78.3524758419,64.1460429016,65.7044680625,63.9443703396,65.9913055456,2014-09-03
2872,62.2827536001,66.8729460288,72.7513821897,66.3404843272,68.8999372597,78.1755533518,64.0368530334,64.8934655604,61.8343663771,65.8711257322,2014-09-03
2873,61.3567342398,65.9609948273,69.5055032584,65.9760161448,67.0558695615,76.2951597756,61.4785605636,63.2150410604,61.0363449911,64.359654011,2014-09-03
2874,60.5626262539,64.2767713565,68.6233243131,63.9534196212,65.851604086,75.8946125106,59.666698457,61.9823204772,58.8637084525,63.5163119543,2014-09-03
2875,59.7059090959,63.5892831375,66.2717226379,62.7489482593,63.8658573463,73.8126185354,57.7160398641,59.8928659486,57.4823384863,62.4574828115,2014-09-03
2876,58.5655625418,62.4725948783,64.6805069983,61.6703378304,62.973871866,73.6571859785,55.9442115562,59.1440398447,56.51081701,61.3787630082,2014-09-03
2877,58.3825107629,62.2228664431,63.5970172053,60.9285420955,61.8851470736,71.8625101006,54.9865447709,57.8633028562,55.3824896423,61.0174098774,2014-09-03
2878,57.4570394455,60.9846478396,62.1890112883,60.1067051185,61.2637220273,72.2750076558,54.2231956015,57.1961523379,54.4451431828,60.3944972404,2014-09-03
2879,57.4813314803,60.6764449972,62.0099473642,59.8890244862,60.1149763402,70.7190257981,52.7525270155,56.1157026434,54.0386328156,59.7673863922,2014-09-03
2880,68.6047012192,57.5122580308,58.8208780179,59.0121072449,62.9296325989,60.379079716,66.8567185148,58.8323776955,52.4792403333,49.1147086156,2014-09-02
2881,68.503234202,55.8571452532,59.0929795876,58.8167763679,60.9486951509,58.9267660617,66.6209242775,57.0913736121,51.631559045,47.8854761832,2014-09-02
2882,68.1150697455,55.6959334465,58.2366072956,57.8221307983,60.8013663849,59.3941739151,65.6086956129,57.6234398504,50.575656902,48.0122159039,2014-09-02
2883,68.0685300174,54.6338855091,58.3758911914,57.7222518224,59.5383732463,57.5758436794,65.664335012,56.0008723111,50.0662072947,46.9678723285,2014-09-02
2884,67.8492109843,54.5815523137,58.2200159864,57.1242151911,60.3195030072,58.1620293033,64.5531637968,56.7116883271,49.4384776965,46.8372675882,2014-09-02
2885,68.0766987145,55.0254371031,58.0780097277,57.6673398109,59.3228193738,57.9429601081,65.5373987524,55.8891695188,50.5654866265,47.0288471069,2014-09-02
2886,68.2481948158,55.0719158566,58.6538011931,58.0133140823,61.1123426525,58.7652228817,65.5971280626,57.9586879627,50.4436108743,47.9101740552,2014-09-02
2887,68.8040439816,57.8487998343,59.0977313185,59.5421608499,62.5773261863,60.3257177879,67.482244989,57.9186634699,52.5146715001,49.1594341597,2014-09-02
2888,69.4990141412,59.6681361684,60.6144694371,61.0029945403,64.4379198937,61.772871971,68.06302441,60.9974417459,55.3165772415,51.221750179,2014-09-02
2889,70.3644187844,62.6151100227,61.2060264456,63.6101306891,66.8368252051,64.0095275836,70.4002217536,63.2111817817,58.4131161412,54.4425608477,2014-09-02
2890,71.1832904639,64.5257227379,63.3180329367,64.8941077822,70.0432541488,66.4118258085,72.151933183,65.3657098223,60.9281607464,56.0179279686,2014-09-02
2891,71.9042315178,67.108413448,63.6229969678,67.1707501353,71.7928973965,67.8898110492,73.9241418968,67.521332486,63.9185994006,59.2762596084,2014-09-02
2892,72.6507518405,69.3378553769,65.7095955202,68.2061605533,73.8160311238,69.9319609668,74.9262599747,69.2276815903,65.6430322952,60.8973831408,2014-09-02
2893,72.6929726534,70.146709034,64.9021985047,69.2971882599,74.8780884514,70.0526134222,75.5544202309,70.1930010947,67.3434583838,61.2224170788,2014-09-02
2894,73.0196744238,70.754951466,65.7411106015,68.9300922275,74.6252765526,70.6820980396,76.0691480186,70.3832268519,66.9133005134,62.3006434314,2014-09-02
2895,72.300773899,69.2313240815,65.0810441291,68.4443830879,74.4588500458,70.0678469197,74.9377808355,69.760640325,66.0650428462,60.4641293083,2014-09-02
2896,72.3454646758,68.4988883368,64.3684871726,67.5131462029,72.6747752268,68.3274301558,74.6389249565,67.6004067157,65.584010877,60.0789179321,2014-09-02
2897,71.5010291326,65.8489427075,63.659607939,66.6063958598,71.0071634067,67.9782382227,72.729746362,67.1663567436,61.4861069795,57.4033728117,2014-09-02
2898,71.2421736912,64.3615599672,62.8222002662,64.3040499484,69.4130666159,65.2943168193,72.131036518,63.7832346309,60.539869108,56.7191560848,2014-09-02
2899,70.3124045979,62.6933089564,61.5456227089,63.9005201169,67.6030959062,65.0637468937,70.3208050225,64.2332891592,58.1556215046,53.8358605465,2014-09-02
2900,70.028746554,61.183959129,61.6194206695,61.8192953778,65.5191337189,62.6237432201,69.4852701502,61.2393773165,57.2136987011,53.1265544566,2014-09-02
2901,69.4497796923,59.8039752308,60.2211921377,61.6114498873,65.0342593217,62.4256509897,68.6669610637,61.7484317104,54.7402549048,51.5733945353,2014-09-02
2902,69.35194695,59.4576235948,60.0794309575,60.2798576075,63.7987188506,61.2912773794,68.0952537828,59.1878123752,55.182168394,51.1949812654,2014-09-02
2903,68.8556028999,57.5744462798,59.5986846232,60.5100965463,62.5020002805,60.7680202246,67.6655307829,60.0214267262,53.164942566,49.6491191459,2014-09-02
2904,61.0533868618,68.0475370569,60.8576636947,63.9459350903,58.3775409335,60.5906509902,54.5569943845,58.0884943886,67.4164169859,56.8671507196,2014-09-01
2905,59.8105679156,66.601254707,60.1710497197,64.1185232724,57.531012053,60.6300084976,54.6965758624,58.5719556097,67.3126147588,55.9828301921,2014-09-01
2906,60.2116645563,65.1175681828,58.8629215462,62.2779645877,57.299548322,59.306219474,53.0446794896,56.9921886081,67.1449024318,55.5271637514,2014-09-01
2907,58.4882311992,64.3244317806,58.9206730991,61.7580365992,56.5307083171,59.4560898819,52.893330006,56.7654925091,67.1258550519,55.0146489486,2014-09-01
2908,59.3523427356,63.7906262252,58.2767958203,61.317464083,56.9291306774,58.2818251002,52.6051992416,56.986510914,66.9517286021,54.8170541151,2014-09-01
2909,58.3854054821,63.9742219854,59.0097317527,61.3774147995,56.7908394638,59.5758350498,52.5474416525,56.4296781929,67.2186212684,55.2656855822,2014-09-01
2910,59.8035144065,65.7683184878,58.9026560857,62.3760036958,57.6518516602,59.4101992815,53.7835184747,57.5673936337,67.0516151064,55.3673941498,2014-09-01
2911,60.6469803975,67.5928322352,61.7842712143,65.2672846708,58.1804005633,60.9377521427,54.8632947674,58.7929212964,67.5220809495,57.2516577049,2014-09-01
2912,63.29115887,70.9052048975,62.5344691978,67.7599285923,59.7083816313,63.0731641761,57.4571715581,60.5272887777,67.6294691193,58.0602035398,2014-09-01
2913,64.9322705893,75.3735321397,65.9689557073,71.4208429878,61.138482598,64.7997427007,59.6792938398,62.9259276844,68.16456278,60.3799804944,2014-09-01
2914,68.4214055216,77.126366083,68.1110164927,74.5264632431,62.9036951654,67.0859285357,62.5245991373,64.6636090329,68.4119486544,61.9729091032,2014-09-01
2915,69.7612889362,82.9610017992,70.9694762648,78.4488742996,64.8889444456,68.7369581503,65.4888660683,66.6237205456,68.7687934165,64.1310114611,2014-09-01
2916,71.8117871228,83.7596506436,72.5396311353,79.8743348402,65.2229432029,70.2183470824,66.7503412359,68.1517048579,69.1259354334,65.0940950914,2014-09-01
2917,71.9589321671,86.2461742736,73.3259872049,81.4279563109,66.3558646206,71.1475393954,67.8499586809,69.4007510763,69.0381558621,65.9463337305,2014-09-01
2918,72.5623247211,85.4965694108,74.2026861784,81.1312908937,65.9957339951,70.6490148472,67.724536482,68.4397672414,69.3113588757,65.8453836555,2014-09-01
2919,71.6665986985,85.366461475,72.0443448343,80.801979022,65.9305346234,70.5206361212,67.2788779648,68.7981634958,68.9639090318,65.4443735881,2014-09-01
2920,70.8433946644,82.9460919885,72.1924997423,78.5725178671,64.5490044742,69.1714047725,65.5939006081,66.9503647958,69.0329593066,64.2245889226,2014-09-01
2921,68.4587494116,79.7317301345,69.1297295572,76.2453709309,64.0676657328,68.2350144811,63.6523095944,65.6202471637,68.5234596956,63.1287502708,2014-09-01
2922,67.5188036256,78.7948831716,68.3182636382,73.722004412,62.4290530409,66.2534641679,62.6053035854,64.5100345026,68.4249931673,61.8789448266,2014-09-01
2923,65.5845972577,74.5093192704,65.8286676782,72.1898891205,61.7557451688,65.4027285119,60.0674402672,63.0066901955,68.056443174,60.3293107361,2014-09-01
2924,64.4353886634,74.1023308643,65.2646156502,69.1401009402,60.7659249956,63.4666520552,59.0995109471,61.5301537717,67.958158077,59.5222917092,2014-09-01
2925,63.3468885646,70.5191791827,63.1176325692,69.1858012008,60.0259424605,63.1637450432,57.5889328692,60.8530046508,67.6980982297,58.4766552979,2014-09-01
2926,62.8644192809,70.9170069671,63.1109331906,65.3025165801,58.8730180724,62.2551070493,56.6640885828,59.6988205771,67.6981172663,57.9408346187,2014-09-01
